Day,Fleet,AircraftType,OwnedAircraft,BorrowedAircraft,Shared,SchedulingCandidates,TotalUsed,TotalMissions,StartedMissions,ChannelMissions,RepositionMissions,EmptyMissions,AvailableUteHours,TotalFlyingHours,LoadedFlyingHours,UploadHours,DownloadHours,HomeHours,EnrouteHours,RecoveryHours,ChannelSvcHours,MogDelay,CrewRestHours,ItineraryDelay,ConfigurationChange,ReconfigurationDelay,TotalMiles,LoadedMiles,BulkSTons,OverSTons,OutSTons,PAX,UnschedBulk,UnschedOver,UnschedOut,UnschedPAX,0DecileLoaded,1DecileLoaded,2DecileLoaded,3DecileLoaded,4DecileLoaded,5DecileLoaded,6DecileLoaded,7DecileLoaded,8DecileLoaded,9DecileLoaded
125,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
125,STRATEGIC,KC-10,38,0,0,37,7,10,5,0,0,8,380.000,64.178,7.911,21.940,.000,6.000,2.552,.000,.000,.000,66.346,.000,NO,.000,25611,3282,34.0,.0,.0,0,.0,.0,.0,0,8,0,0,0,1,0,0,1,0,0
126,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
126,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
126,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
126,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
126,STRATEGIC,KC-10,38,0,0,33,6,6,0,0,0,1,380.000,47.084,39.623,3.060,12.000,1.500,7.500,.000,.000,.000,53.953,.000,NO,.000,21515,18722,100.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,1,0,0,4,0,0
127,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
127,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
127,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
127,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
127,STRATEGIC,KC-10,38,0,0,33,5,5,0,0,0,4,380.000,46.299,.084,.000,3.000,.000,13.500,.000,.000,.000,57.201,.000,NO,.000,15696,35,22.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,0,1,0,0
128,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
128,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
128,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
128,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
128,STRATEGIC,KC-10,38,0,0,37,5,5,0,0,0,5,380.000,32.097,.000,.000,.000,6.000,1.500,.000,.000,.000,35.451,.000,NO,.000,12158,0,.0,.0,.0,0,.0,.0,.0,0,5,0,0,0,0,0,0,0,0,0
129,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
129,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
129,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
129,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
129,STRATEGIC,KC-10,38,0,0,38,4,4,3,0,0,1,380.000,27.024,11.866,15.000,.000,1.500,.000,.000,.000,.000,30.000,.000,NO,.000,11499,4923,50.0,.0,.0,0,.0,.0,.0,0,1,0,1,0,0,0,0,2,0,0
130,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
130,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
130,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
130,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
130,STRATEGIC,KC-10,38,0,0,35,3,3,0,0,0,0,380.000,22.500,16.705,.000,9.000,.000,4.500,.000,.000,.000,36.000,.000,NO,.000,10483,8339,50.0,.0,.0,0,.0,.0,.0,0,0,0,1,0,0,0,0,2,0,0
131,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
131,STRATEGIC,C-17,16,0,0,16,2,2,2,0,0,0,203.200,14.619,11.039,4.500,.000,.000,3.381,.000,.000,.000,25.500,.000,NO,.000,6020,870,32.0,.0,.0,0,56.7,.0,.0,0,0,0,0,0,0,0,0,2,0,0
131,STRATEGIC,C-5A,37,0,0,37,1,1,1,0,0,1,358.900,5.357,.000,3.750,.000,.000,.000,.000,.000,14.893,.000,.000,NO,.000,4926,0,.0,.0,.0,0,56.7,.0,.0,0,1,0,0,0,0,0,0,0,0,0
131,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
131,STRATEGIC,KC-10,38,0,0,35,7,7,4,0,0,3,380.000,60.701,14.322,20.000,.000,.000,9.000,.000,.000,1.500,76.798,.000,NO,.000,21231,5942,88.1,.0,.0,0,56.7,.0,.0,0,3,0,0,0,0,0,0,4,0,0
132,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
132,STRATEGIC,C-17,16,0,0,14,2,2,0,0,0,0,203.200,13.918,13.918,.000,2.963,.000,5.619,.000,.000,.000,25.500,.000,NO,.000,7712,7712,32.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,2,0,0
132,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,0,358.900,9.312,9.312,.000,.432,.000,.000,.000,.000,3.006,11.250,.000,NO,.000,2162,2162,30.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0
132,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
132,STRATEGIC,KC-10,38,0,0,34,9,10,3,0,0,4,380.000,70.367,31.684,15.000,12.000,4.500,6.000,.000,.000,.000,77.150,.000,NO,.000,29936,14505,117.8,.0,.0,0,.0,.0,.0,0,4,0,1,0,0,0,0,5,0,0
133,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
133,STRATEGIC,C-17,16,0,0,14,2,2,0,0,0,2,203.200,16.462,.000,1.537,.000,.000,4.500,.000,.000,.000,25.500,.000,NO,.000,3418,0,.0,.0,.0,0,65.4,.0,.0,0,2,0,0,0,0,0,0,0,0,0
133,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,1,358.900,3.315,.000,2.818,.000,.000,3.250,.000,.000,.000,14.617,.000,NO,.000,3994,0,.0,.0,.0,0,65.4,.0,.0,0,1,0,0,0,0,0,0,0,0,0
133,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
133,STRATEGIC,KC-10,38,0,0,31,11,11,4,0,0,4,380.000,94.404,35.859,20.000,8.555,.000,16.500,.000,.000,8.123,116.417,.000,NO,.000,39932,18277,139.5,.0,.0,0,65.4,.0,.0,0,4,0,1,0,0,0,0,6,0,0
134,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
134,STRATEGIC,C-17,16,0,0,16,2,2,0,0,0,2,203.200,8.285,.000,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000,2988,0,.0,.0,.0,0,.0,.0,.0,0,2,0,0,0,0,0,0,0,0,0
134,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,1,358.900,12.997,.000,.000,.000,2.120,.000,.000,.000,.000,8.883,.000,NO,.000,949,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
134,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
134,STRATEGIC,KC-10,38,0,0,31,11,14,3,0,0,10,380.000,96.185,23.773,15.445,12.000,6.000,13.500,.000,.000,.000,106.878,.000,NO,.000,38009,11764,87.8,.0,.0,0,.0,.0,.0,0,10,0,0,0,0,0,0,4,0,0
135,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
135,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
135,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,1.130,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
135,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
135,STRATEGIC,KC-10,38,0,0,31,12,13,3,0,0,7,380.000,102.055,41.620,15.000,9.000,3.000,18.000,.000,.000,.000,118.470,.000,NO,.000,40477,16554,115.4,.0,.0,0,.0,.0,.0,0,7,0,1,0,0,0,0,5,0,0
136,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
136,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
136,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
136,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
136,STRATEGIC,KC-10,38,0,0,32,10,10,0,0,0,7,380.000,77.595,15.522,.000,9.000,6.000,13.500,.000,.000,.000,73.439,.000,NO,.000,30026,7831,50.0,.0,.0,0,.0,.0,.0,0,7,0,1,0,0,0,0,2,0,0
137,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
137,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
137,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
137,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
137,STRATEGIC,KC-10,38,0,0,35,10,13,7,0,0,9,380.000,91.975,14.322,25.815,.000,4.500,9.000,.000,.000,1.500,107.209,.000,NO,.000,36110,5942,84.0,.0,.0,0,.0,.0,.0,0,9,0,0,0,0,0,1,3,0,0
138,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
138,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
138,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
138,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
138,STRATEGIC,KC-10,38,0,0,31,10,10,0,0,0,3,380.000,75.638,52.088,9.185,12.000,4.500,10.500,.000,.000,.000,80.520,.000,NO,.000,33702,24837,150.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,1,6,0,0
139,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
139,STRATEGIC,C-17,16,0,0,16,2,2,2,0,0,0,203.200,14.619,11.039,4.500,.000,.000,3.381,.000,.000,.000,25.500,.000,NO,.000,6020,870,32.0,.0,.0,0,5.0,.0,.0,0,0,0,0,0,0,0,0,2,0,0
139,STRATEGIC,C-5A,37,0,0,37,1,1,1,0,0,1,358.900,5.357,.000,3.750,.000,.000,.000,.000,.000,14.893,.000,.000,NO,.000,4926,0,.0,.0,.0,0,5.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
139,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
139,STRATEGIC,KC-10,38,0,0,31,11,11,4,0,0,4,380.000,93.436,14.578,20.000,9.000,.000,16.500,.000,.000,1.500,123.564,.000,NO,.000,34795,6049,154.0,.0,.0,0,5.0,.0,.0,0,4,0,0,0,0,0,0,7,0,0
140,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
140,STRATEGIC,C-17,16,0,0,14,2,2,0,0,0,0,203.200,13.918,13.918,.000,2.963,.000,5.619,.000,.000,.000,25.500,.000,NO,.000,7712,7712,32.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,2,0,0
140,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,0,358.900,9.312,9.312,.000,.432,.000,.000,.000,.000,3.006,11.250,.000,NO,.000,2162,2162,30.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0
140,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
140,STRATEGIC,KC-10,38,0,0,31,11,11,0,0,0,7,380.000,80.097,23.773,.000,12.000,6.000,10.500,.000,.000,.000,94.937,.000,NO,.000,33044,11764,88.0,.0,.0,0,.0,.0,.0,0,7,0,0,0,0,0,0,4,0,0
141,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
141,STRATEGIC,C-17,16,0,0,14,2,2,0,0,0,2,203.200,16.462,.000,1.537,.000,.000,4.500,.000,.000,.000,25.500,.000,NO,.000,3418,0,.0,.0,.0,0,.0,.0,.0,0,2,0,0,0,0,0,0,0,0,0
141,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,1,358.900,3.315,.000,2.818,.000,.000,3.250,.000,.000,.000,14.617,.000,NO,.000,3994,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
141,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
141,STRATEGIC,KC-10,38,0,0,34,8,10,3,0,0,7,380.000,60.461,8.815,15.000,.000,4.500,12.000,.000,.000,.000,77.564,.000,NO,.000,22437,3657,50.0,.0,.0,0,.0,.0,.0,0,7,0,1,0,0,0,0,2,0,0
142,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
142,STRATEGIC,C-17,16,0,0,16,2,2,0,0,0,2,203.200,8.285,.000,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000,2988,0,.0,.0,.0,0,.0,.0,.0,0,2,0,0,0,0,0,0,0,0,0
142,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,1,358.900,12.997,.000,.000,.000,2.120,.000,.000,.000,.000,8.883,.000,NO,.000,949,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
142,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
142,STRATEGIC,KC-10,38,0,0,35,7,7,0,0,0,4,380.000,45.597,19.756,.000,9.000,6.000,4.500,.000,.000,.000,42.437,.000,NO,.000,19414,9651,50.0,.0,.0,0,.0,.0,.0,0,4,0,1,0,0,0,0,2,0,0
143,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
143,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
143,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,1.130,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
143,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
143,STRATEGIC,KC-10,38,0,0,35,3,3,0,0,0,3,380.000,29.253,.000,.000,.000,.000,9.000,.000,.000,.000,33.746,.000,NO,.000,9851,0,.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,0,0,0
144,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
144,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
144,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
144,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
144,STRATEGIC,KC-10,38,0,0,38,3,3,0,0,0,3,380.000,17.323,.000,.000,.000,4.500,.000,.000,.000,.000,6.754,.000,NO,.000,6561,0,.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,0,0,0
145,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
145,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
145,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
145,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
145,STRATEGIC,KC-10,38,0,0,38,0,0,0,0,0,0,380.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
146,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
146,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
146,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
146,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
146,STRATEGIC,KC-10,38,0,0,38,0,0,0,0,0,0,380.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
