Model,FedTime,Name,GeneratingOrg,ReceivingOrg,Origin,RLD,POE,POD,Destination,Operation,RDD,CargoType,Amount,Commodity,CargoCategoryCode,HighPriority,Platform,NumPlatforms,ToPoeOwnerName,ToPodOwnerName,ToPodMode,ToDestOwnerName
MAIN,123.05,1:0001052,MECHANICSBURG,BIR EL ATER,PVSD,123,"","",BQWK,THEATER1,139,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,123.05,1:0001053,MECHANICSBURG,BIR EL ATER,PVSD,132,"","",BQWK,THEATER1,139,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,123.05,1:0001054,PHILADELPHIA,BIR EL ATER,TECV,132,"","",BQWK,THEATER1,139,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,124.05,1:0001055,BIR EL ATER,GABES (HNTM),BQWK,124,"","",HNTM,THEATER1,124,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,124.05,1:0001056,BIR EL ATER,TEBESSA,BQWK,124,"","",WSVC,THEATER1,124,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,124.05,1:0001057,BIR EL ATER,TEBESSA,BQWK,124,"","",WSVC,THEATER1,124,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,124.05,1:0001058,BIR EL ATER,TEBESSA,BQWK,124,"","",WSVC,THEATER1,124,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,124.05,1:0001059,BIR EL ATER,TEBESSA,BQWK,124,"","",WSVC,THEATER1,124,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,124.05,1:0001060,BIR EL ATER,TEBESSA,BQWK,124,"","",WSVC,THEATER1,124,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,124.05,1:0001061,BIR EL ATER,TEBESSA,BQWK,124,"","",WSVC,THEATER1,124,STONS,1.6290283203125,GEN-RESUPPLY,JDB,false,PALLET_463L,2,,,LAND,
MAIN,125.05,1:0001062,BIR EL ATER,GABES (HNTM),BQWK,125,"","",HNTM,THEATER1,125,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,125.05,1:0001063,BIR EL ATER,GAFSA,BQWK,125,"","",HPBF,THEATER1,125,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,125.05,1:0001064,BIR EL ATER,JERBA-ZARZIS,BQWK,125,"","",JEAH,THEATER1,125,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,125.05,1:0001065,BIR EL ATER,TEBESSA,BQWK,125,"","",WSVC,THEATER1,125,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,125.05,1:0001066,BIR EL ATER,TEBESSA,BQWK,125,"","",WSVC,THEATER1,125,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,125.05,1:0001067,BIR EL ATER,TEBESSA,BQWK,125,"","",WSVC,THEATER1,125,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,125.05,1:0001068,BIR EL ATER,TEBESSA,BQWK,125,"","",WSVC,THEATER1,125,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,125.05,1:0001069,BIR EL ATER,TEBESSA,BQWK,125,"","",WSVC,THEATER1,125,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,125.05,1:0001070,BIR EL ATER,TEBESSA,BQWK,125,"","",WSVC,THEATER1,125,STONS,31.6290283203125,GEN-RESUPPLY,JDB,false,PALLET_463L,32,,,LAND,
MAIN,125.05,1:0001071,MECHANICSBURG,SEABASE,PVSD,125,"","",SEA1,THEATER1,126,STONS,50.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,6,,,SEA,
MAIN,125.05,1:0001072,MECHANICSBURG,BIR EL ATER,PVSD,125,"","",BQWK,THEATER1,141,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,125.05,1:0001073,MECHANICSBURG,BIR EL ATER,PVSD,134,"","",BQWK,THEATER1,141,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,125.05,1:0001074,PHILADELPHIA,BIR EL ATER,TECV,134,"","",BQWK,THEATER1,141,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,126.05,1:0001075,BIR EL ATER,JERBA-ZARZIS,BQWK,126,"","",JEAH,THEATER1,126,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,126.05,1:0001076,BIR EL ATER,JERBA-ZARZIS,BQWK,126,"","",JEAH,THEATER1,126,STONS,40.70995330810547,GEN-RESUPPLY,JDB,false,PALLET_463L,41,,,LAND,
MAIN,126.05,1:0001077,BIR EL ATER,GABES (HNTM),BQWK,126,"","",HNTM,THEATER1,126,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,126.05,1:0001078,BIR EL ATER,GAFSA,BQWK,126,"","",HPBF,THEATER1,126,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,126.05,1:0001079,BIR EL ATER,TEBESSA,BQWK,126,"","",WSVC,THEATER1,126,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,126.05,1:0001080,BIR EL ATER,TEBESSA,BQWK,126,"","",WSVC,THEATER1,126,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,126.05,1:0001081,BIR EL ATER,TEBESSA,BQWK,126,"","",WSVC,THEATER1,126,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,126.05,1:0001082,BIR EL ATER,TEBESSA,BQWK,126,"","",WSVC,THEATER1,126,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,126.05,1:0001083,BIR EL ATER,TEBESSA,BQWK,126,"","",WSVC,THEATER1,126,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,126.05,1:0001084,BIR EL ATER,TEBESSA,BQWK,126,"","",WSVC,THEATER1,126,STONS,43.5130615234375,GEN-RESUPPLY,JDB,false,PALLET_463L,44,,,LAND,
MAIN,126.05,1:0001085,MECHANICSBURG,BIR EL ATER,PVSD,126,"","",BQWK,THEATER1,142,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,126.05,1:0001086,MECHANICSBURG,BIR EL ATER,PVSD,135,"","",BQWK,THEATER1,142,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,126.05,1:0001087,PHILADELPHIA,BIR EL ATER,TECV,135,"","",BQWK,THEATER1,142,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,127.05,1:0001088,BIR EL ATER,GAFSA,BQWK,127,"","",HPBF,THEATER1,127,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,127.05,1:0001089,BIR EL ATER,TEBESSA,BQWK,127,"","",WSVC,THEATER1,127,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,127.05,1:0001090,BIR EL ATER,TEBESSA,BQWK,127,"","",WSVC,THEATER1,127,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,127.05,1:0001091,BIR EL ATER,TEBESSA,BQWK,127,"","",WSVC,THEATER1,127,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,127.05,1:0001092,BIR EL ATER,TEBESSA,BQWK,127,"","",WSVC,THEATER1,127,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,127.05,1:0001093,BIR EL ATER,TEBESSA,BQWK,127,"","",WSVC,THEATER1,127,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,127.05,1:0001094,BIR EL ATER,TEBESSA,BQWK,127,"","",WSVC,THEATER1,127,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,127.05,1:0001095,BIR EL ATER,TEBESSA,BQWK,127,"","",WSVC,THEATER1,127,STONS,45.7449951171875,GEN-RESUPPLY,JDB,false,PALLET_463L,46,,,LAND,
MAIN,127.05,1:0001096,BIR EL ATER,JERBA-ZARZIS,BQWK,127,"","",JEAH,THEATER1,127,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,127.05,1:0001097,MECHANICSBURG,BIR EL ATER,PVSD,127,"","",BQWK,THEATER1,143,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,127.05,1:0001098,MECHANICSBURG,BIR EL ATER,PVSD,136,"","",BQWK,THEATER1,143,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,127.05,1:0001099,PHILADELPHIA,BIR EL ATER,TECV,136,"","",BQWK,THEATER1,143,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,128.05,1:0001100,BIR EL ATER,JERBA-ZARZIS,BQWK,128,"","",JEAH,THEATER1,128,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,128.05,1:0001101,BIR EL ATER,JERBA-ZARZIS,BQWK,128,"","",JEAH,THEATER1,128,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,128.05,1:0001102,BIR EL ATER,JERBA-ZARZIS,BQWK,128,"","",JEAH,THEATER1,128,STONS,31.419952392578125,GEN-RESUPPLY,JDB,true,PALLET_463L,32,,,LAND,
MAIN,128.05,1:0001103,BIR EL ATER,TEBESSA,BQWK,128,"","",WSVC,THEATER1,128,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,128.05,1:0001104,BIR EL ATER,TEBESSA,BQWK,128,"","",WSVC,THEATER1,128,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,128.05,1:0001105,BIR EL ATER,TEBESSA,BQWK,128,"","",WSVC,THEATER1,128,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,128.05,1:0001106,BIR EL ATER,TEBESSA,BQWK,128,"","",WSVC,THEATER1,128,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,128.05,1:0001107,BIR EL ATER,TEBESSA,BQWK,128,"","",WSVC,THEATER1,128,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,128.05,1:0001108,BIR EL ATER,TEBESSA,BQWK,128,"","",WSVC,THEATER1,128,STONS,9.62896728515625,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,LAND,
MAIN,128.05,1:0001109,SEABASE,ABN,SEA1,128,"","",BQWK,THEATER1,133,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,128.05,1:0001110,MECHANICSBURG,BIR EL ATER,PVSD,128,"","",BQWK,THEATER1,144,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,128.05,1:0001111,MECHANICSBURG,BIR EL ATER,PVSD,137,"","",BQWK,THEATER1,144,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,128.05,1:0001112,PHILADELPHIA,BIR EL ATER,TECV,137,"","",BQWK,THEATER1,144,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,129.05,1:0001113,BIR EL ATER,JERBA-ZARZIS,BQWK,129,"","",JEAH,THEATER1,129,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,129.05,1:0001114,BIR EL ATER,JERBA-ZARZIS,BQWK,129,"","",JEAH,THEATER1,129,STONS,36.06498718261719,GEN-RESUPPLY,JDB,false,PALLET_463L,37,,,LAND,
MAIN,129.05,1:0001115,BIR EL ATER,GAFSA,BQWK,129,"","",HPBF,THEATER1,129,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,129.05,1:0001116,BIR EL ATER,TEBESSA,BQWK,129,"","",WSVC,THEATER1,129,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,129.05,1:0001117,BIR EL ATER,TEBESSA,BQWK,129,"","",WSVC,THEATER1,129,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,129.05,1:0001118,BIR EL ATER,TEBESSA,BQWK,129,"","",WSVC,THEATER1,129,STONS,26.383895874023438,GEN-RESUPPLY,JDB,false,PALLET_463L,27,,,LAND,
MAIN,129.05,1:0001119,SEABASE,ABN,SEA1,129,"","",BQWK,THEATER1,136,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,129.05,1:0001120,MECHANICSBURG,BIR EL ATER,PVSD,129,"","",BQWK,THEATER1,145,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,129.05,1:0001121,MECHANICSBURG,BIR EL ATER,PVSD,138,"","",BQWK,THEATER1,145,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,129.05,1:0001122,PHILADELPHIA,BIR EL ATER,TECV,138,"","",BQWK,THEATER1,145,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,130.05,1:0001123,MECHANICSBURG,BIR EL ATER,PVSD,130,"","",BQWK,THEATER1,130,STONS,495.4267578125,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,56,,,SEA,
MAIN,130.05,1:0001124,MECHANICSBURG,BIR EL ATER,PVSD,130,"","",BQWK,THEATER1,130,STONS,27.523710250854492,GEN-RESUPPLY,JDB,false,PALLET_463L,28,,,AIR,
MAIN,130.05,1:0001125,PHILADELPHIA,BIR EL ATER,TECV,130,"","",BQWK,THEATER1,130,STONS,27.523710250854492,GEN-RESUPPLY,JDB,false,PALLET_463L,28,,,AIR,
MAIN,130.05,1:0001126,MECHANICSBURG,BIR EL ATER,PVSD,130,"","",BQWK,THEATER1,131,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,130.05,1:0001127,MECHANICSBURG,BIR EL ATER,PVSD,130,"","",BQWK,THEATER1,131,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,130.05,1:0001128,PHILADELPHIA,BIR EL ATER,TECV,130,"","",BQWK,THEATER1,131,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,132.05,1:0001129,MECHANICSBURG,BIR EL ATER,PVSD,132,"","",BQWK,THEATER1,132,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,132.05,1:0001130,MECHANICSBURG,BIR EL ATER,PVSD,132,"","",BQWK,THEATER1,132,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,132.05,1:0001131,PHILADELPHIA,BIR EL ATER,TECV,132,"","",BQWK,THEATER1,132,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,133.05,1:0001132,BIR EL ATER,TEBESSA,BQWK,133,"","",WSVC,THEATER1,133,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,133.05,1:0001133,BIR EL ATER,TEBESSA,BQWK,133,"","",WSVC,THEATER1,133,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,133.05,1:0001134,BIR EL ATER,TEBESSA,BQWK,133,"","",WSVC,THEATER1,133,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,133.05,1:0001135,BIR EL ATER,TEBESSA,BQWK,133,"","",WSVC,THEATER1,133,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,133.05,1:0001136,BIR EL ATER,TEBESSA,BQWK,133,"","",WSVC,THEATER1,133,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,133.05,1:0001137,BIR EL ATER,TEBESSA,BQWK,133,"","",WSVC,THEATER1,133,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,133.05,1:0001138,BIR EL ATER,TEBESSA,BQWK,133,"","",WSVC,THEATER1,133,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,133.05,1:0001139,BIR EL ATER,TEBESSA,BQWK,133,"","",WSVC,THEATER1,133,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,133.05,1:0001140,BIR EL ATER,TEBESSA,BQWK,133,"","",WSVC,THEATER1,133,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,133.05,1:0001141,BIR EL ATER,TEBESSA,BQWK,133,"","",WSVC,THEATER1,133,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,133.05,1:0001142,SEABASE,ABN,SEA1,133,"","",BQWK,THEATER1,140,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,134.05,1:0001143,BIR EL ATER,TEBESSA,BQWK,134,"","",WSVC,THEATER1,134,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,134.05,1:0001144,BIR EL ATER,TEBESSA,BQWK,134,"","",WSVC,THEATER1,134,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,134.05,1:0001145,BIR EL ATER,TEBESSA,BQWK,134,"","",WSVC,THEATER1,134,STONS,26.0,GEN-RESUPPLY,JDB,true,PALLET_463L,26,,,LAND,
MAIN,134.05,1:0001146,MECHANICSBURG,BIR EL ATER,PVSD,134,"","",BQWK,THEATER1,134,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,134.05,1:0001147,MECHANICSBURG,BIR EL ATER,PVSD,134,"","",BQWK,THEATER1,134,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,134.05,1:0001148,PHILADELPHIA,BIR EL ATER,TECV,134,"","",BQWK,THEATER1,134,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,135.05,1:0001149,BIR EL ATER,GABES (HNTM),BQWK,135,"","",HNTM,THEATER1,135,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
