Model,FedTime,ToTime,ToPurpose,ToLocation,RampName,FromTime,FromPurpose,FromLocation,Mode,AssetType,AssetID,Fleet,CrewType,CrewID,CrewAugmentedSize,CrewAugmentedDuty,MissionID,EarliestReleaseTime,Craf,Contam,Hot,Acl,CrewDutyLeft,OnGroundTime,ServiceTime,ScheduleDelay,CrewRestTime,FuelAmount,ChannelMissionId,SaamId,SaamLegId,ReconfigureTime
MAIN,14.45,14.423554,HOME,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,14.126101,ENROUTE,MQNA,AIR,C-17,C17-DKFX002,STRATEGIC,"","",false,false,C17-DKFX002-D0012R0001S01,14.517304,false,false,false,72.92265,0.2546296,0.09375,0.09375,0,0,0,,"","",0
MAIN,14.55,14.542338,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,14.517304,HOME,DKFX,AIR,C-17,C17-DKFX001,STRATEGIC,"","",false,false,C17-DKFX001-D0014R0003S01,15.167338,false,false,false,86.1,0.13584532,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,14.55,14.542338,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,14.517304,HOME,DKFX,AIR,C-17,C17-DKFX002,STRATEGIC,"","",false,false,C17-DKFX002-D0014R0002S01,15.219266,false,false,false,86.1,0.13584532,0.67692757,0.09375,0.051927567,0.53125,0,,"","",0
MAIN,14.6,14.578142,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,14.471516,ENROUTE,TYFR,AIR,KC-10,KC10-XDAT004,STRATEGIC,"","",false,false,KC10-XDAT004-D0013R0002S01,15.203142,false,false,false,84.675,0.06451177,0.625,0.125,0,0.5,0,,"","",0
MAIN,14.7,14.687955,ENROUTE,CWKW,RAMP1,14.2258415,LOAD,TMKH,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0013R0002S01,15.312955,true,false,false,105.358505,0.08997008,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,14.95,14.905608,UNLOAD,HNTK,GABES -HNTK-APT-parking,14.725921,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT001,STRATEGIC,"","",false,false,KC10-XDAT001-D0010R0002S02,15.030608,false,false,false,84.675,0.3723958,0.125,0.125,0,0,0,,"","",0
MAIN,15.1,15.05232,ENROUTE,MQNA,RAMP1,14.835184,LOAD,FJXT,AIR,KC-10,KC10-XDAT005,STRATEGIC,"","",false,false,KC10-XDAT005-D0014R0002S01,15.11482,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,15.1,15.05232,ENROUTE,MQNA,RAMP1,14.835184,LOAD,FJXT,AIR,KC-10,KC10-XDAT006,STRATEGIC,"","",false,false,KC10-XDAT006-D0014R0002S01,15.11482,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,15.1,15.05232,ENROUTE,MQNA,RAMP1,14.835184,LOAD,FJXT,AIR,KC-10,KC10-XDAT007,STRATEGIC,"","",false,false,KC10-XDAT007-D0014R0001S01,15.11482,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,15.15,15.11482,ENROUTE,MQNA,RAMP1,14.897684,LOAD,FJXT,AIR,KC-10,KC10-XDAT008,STRATEGIC,"","",false,false,KC10-XDAT008-D0014R0001S01,15.17732,false,false,false,84.675,0.33494824,0.0625,0.0625,0,0,0,,"","",0
MAIN,15.15,15.142967,HOME,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,14.845513,ENROUTE,MQNA,AIR,C-17,C17-XDAT001,STRATEGIC,"","",false,false,C17-XDAT001-D0012R0001S01,15.236717,false,false,false,72.92265,0.2546296,0.09375,0.09375,0,0,0,,"","",0
MAIN,15.15,15.143632,HOME,DKFX,CHARLESTON AFB-IN -DKFX-JAP-PARKING,14.846178,ENROUTE,MQNA,AIR,C-17,C17-PQWY001,STRATEGIC,"","",false,false,C17-PQWY001-D0012R0001S01,15.237382,false,false,false,72.92265,0.2546296,0.09375,0.09375,0,0,0,,"","",0
MAIN,15.2,15.197256,ENROUTE,MQNA,RAMP1,14.993288,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0013R0002S01,15.259756,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,15.2,15.197256,ENROUTE,MQNA,RAMP1,14.993288,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT003,STRATEGIC,"","",false,false,KC10-XDAT003-D0013R0002S01,15.259756,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,15.25,15.201214,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,15,HOME,XDAT,AIR,KC-10,KC10-XDAT009,STRATEGIC,"","",false,false,KC10-XDAT009-D0015R0001S01,15.948053,false,false,true,84.675,0.35086954,0.7468395,0.20833333,0.12183952,0.4166667,0,,"","",0
MAIN,15.25,15.213197,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,15,HOME,XDAT,AIR,C-17,C17-XDAT002,STRATEGIC,"","",false,false,C17-XDAT002-D0015R0001S01,16.027863,false,false,false,86.1,0.33888638,0.8146658,0.09375,0.18966675,0.53125,0,,"","",0
MAIN,15.25,15.234576,ENROUTE,MQNA,RAMP1,15.030608,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT001,STRATEGIC,"","",false,false,KC10-XDAT001-D0010R0002S02,15.859576,false,false,false,84.675,0.0434279,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,15.3,15.261751,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,15.236717,HOME,DKFX,AIR,C-17,C17-XDAT001,STRATEGIC,"","",false,false,C17-XDAT001-D0012R0001S02,15.996613,false,false,false,86.1,0.13584532,0.7348614,0.09375,0.109861374,0.53125,0,,"","",0
MAIN,15.3,15.262416,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,15.237382,HOME,DKFX,AIR,C-17,C17-PQWY001,STRATEGIC,"","",false,false,C17-PQWY001-D0012R0001S02,15.934112,false,false,false,86.1,0.13584532,0.6716957,0.09375,0.04669571,0.53125,0,,"","",0
MAIN,15.3,15.294507,UNLOAD,HNTK,GABES -HNTK-APT-parking,15.11482,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT005,STRATEGIC,"","",false,false,KC10-XDAT005-D0014R0002S01,15.919507,false,false,false,84.675,0.09276074,0.625,0.125,0,0.5,0,,"","",0
MAIN,15.3,15.294507,UNLOAD,HNTK,GABES -HNTK-APT-parking,15.11482,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT006,STRATEGIC,"","",false,false,KC10-XDAT006-D0014R0002S01,15.919507,false,false,false,84.675,0.09276074,0.625,0.125,0,0.5,0,,"","",0
MAIN,15.3,15.294507,UNLOAD,HNTK,GABES -HNTK-APT-parking,15.11482,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT007,STRATEGIC,"","",false,false,KC10-XDAT007-D0014R0001S01,15.919507,false,false,false,84.675,0.09276074,0.625,0.125,0,0.5,0,,"","",0
MAIN,15.4,15.357007,UNLOAD,HNTK,GABES -HNTK-APT-parking,15.17732,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT008,STRATEGIC,"","",false,false,KC10-XDAT008-D0014R0001S01,15.982007,false,false,false,84.675,0.09276074,0.625,0.125,0,0.5,0,,"","",0
MAIN,15.4,15.382569,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,14.898483,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT002,STRATEGIC,"","",false,false,B747-400-XDAT002-D0012R0001S01,15.445069,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,15.45,15.4086275,ENROUTE,MQNA,RAMP1,15.203142,UNLOAD,FUQN,AIR,KC-10,KC10-XDAT004,STRATEGIC,"","",false,false,KC10-XDAT004-D0013R0002S01,15.4711275,false,false,false,84.675,0.34659773,0.0625,0.0625,0,0,0,,"","",0
MAIN,15.45,15.4192,ENROUTE,MQNA,RAMP1,15.167338,LOAD,TMKH,AIR,C-17,C17-DKFX001,STRATEGIC,"","",false,false,C17-DKFX001-D0014R0003S01,15.51295,false,false,false,81.7269,0.3002214,0.09375,0.09375,0,0,0,,"","",0
MAIN,15.45,15.440559,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,15.312955,ENROUTE,CWKW,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0013R0002S01,15.565559,true,false,false,121.6,0.42447913,0.125,0.125,0,0,0,,"","",0
MAIN,15.5,15.4711275,ENROUTE,MQNA,RAMP1,15.219266,LOAD,TMKH,AIR,C-17,C17-DKFX002,STRATEGIC,"","",false,false,C17-DKFX002-D0014R0002S01,15.5648775,false,false,false,81.7269,0.3002214,0.09375,0.09375,0,0,0,,"","",0
MAIN,15.55,15.500196,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,15.259756,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0013R0002S01,16.125196,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,15.55,15.500196,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,15.259756,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT003,STRATEGIC,"","",false,false,KC10-XDAT003-D0013R0002S01,16.125196,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,15.65,15.63728,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,15.445069,HOME,XDAT,AIR,B-747P,B747-400-XDAT002,STRATEGIC,"","",false,false,B747-400-XDAT002-D0015R0002S01,16.26228,true,false,false,121.6,0.35987258,0.62499905,0.125,0,0.5,0,,"","",0
MAIN,15.7,15.682114,ENROUTE,TYFR,RAMP1,15.565559,UNLOAD,FUQN,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0013R0002S01,16.307114,true,false,false,121.6,0.18292445,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,15.75,15.704935,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,15.51295,ENROUTE,MQNA,AIR,C-17,C17-DKFX001,STRATEGIC,"","",false,false,C17-DKFX001-D0014R0003S01,16.329935,false,false,false,86.1,0.014486462,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,15.75,15.711568,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,15.4711275,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT004,STRATEGIC,"","",false,false,KC10-XDAT004-D0013R0002S01,16.336567,false,false,false,84.675,0.043657303,0.62499905,0.0625,0,0.5625,0,,"","",0
MAIN,15.75,15.73932,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,15.714286,HOME,DKFX,AIR,C-17,C17-DKFX014,STRATEGIC,"","",false,false,C17-DKFX014-D0015R0001S01,15.996612,false,false,false,86.1,0.527049,0.2572918,0.09375,0.1635418,0,0,,"","",0
MAIN,15.8,15.756863,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,15.5648775,ENROUTE,MQNA,AIR,C-17,C17-DKFX002,STRATEGIC,"","",false,false,C17-DKFX002-D0014R0002S01,16.381863,false,false,false,86.1,0.014486462,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,15.9,15.882176,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,15.857142,HOME,DKFX,AIR,C-17,C17-DKFX015,STRATEGIC,"","",false,false,C17-DKFX015-D0015R0001S01,15.996612,false,false,false,86.1,0.527049,0.114435196,0.09375,0.020685196,0,0,,"","",0
MAIN,15.95,15.934112,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,15.720915,HOME,XDAT,AIR,C-17,C17-XDAT010,STRATEGIC,"","",false,false,C17-XDAT010-D0015R0001S01,16.621613,false,false,false,86.1,0.33888638,0.68750095,0.09375,0.0625,0.53125,0,,"","",0
MAIN,16.1,16.07034,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,15.857142,HOME,XDAT,AIR,C-17,C17-XDAT011,STRATEGIC,"","",false,false,C17-XDAT011-D0015R0001S01,16.69534,false,false,false,86.1,0.33888638,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,16.15,16.100018,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,15.859576,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT001,STRATEGIC,"","",false,false,KC10-XDAT001-D0010R0002S02,16.162518,false,false,false,84.675,0.3116429,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.15,16.123474,ENROUTE,MQNA,RAMP1,15.919507,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT005,STRATEGIC,"","",false,false,KC10-XDAT005-D0014R0002S01,16.185974,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.15,16.123474,ENROUTE,MQNA,RAMP1,15.919507,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT006,STRATEGIC,"","",false,false,KC10-XDAT006-D0014R0002S01,16.185974,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.15,16.123474,ENROUTE,MQNA,RAMP1,15.919507,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT007,STRATEGIC,"","",false,false,KC10-XDAT007-D0014R0001S01,16.185974,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.2,16.185974,ENROUTE,MQNA,RAMP1,15.934112,LOAD,TMKH,AIR,C-17,C17-PQWY001,STRATEGIC,"","",false,false,C17-PQWY001-D0012R0001S02,16.279724,false,false,false,81.7269,0.3002214,0.09375,0.09375,0,0,0,,"","",0
MAIN,16.2,16.185974,ENROUTE,MQNA,RAMP1,15.948053,LOAD,TMKH,AIR,KC-10,KC10-XDAT009,STRATEGIC,"","",false,false,KC10-XDAT009-D0015R0001S01,16.248474,false,false,true,84.675,0.3141616,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.2,16.185974,ENROUTE,MQNA,RAMP1,15.982007,UNLOAD,HNTK,AIR,KC-10,KC10-XDAT008,STRATEGIC,"","",false,false,KC10-XDAT008-D0014R0001S01,16.248474,false,false,false,84.675,0.34811538,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.25,16.213861,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,16,HOME,PQWY,AIR,C-17,C17-PQWY002,STRATEGIC,"","",false,false,C17-PQWY002-D0016R0001S01,16.838861,false,false,false,86.1,0.33822203,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,16.25,16.213198,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,16,HOME,XDAT,AIR,C-17,C17-XDAT003,STRATEGIC,"","",false,false,C17-XDAT003-D0016R0001S01,16.838198,false,false,false,86.1,0.33888638,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,16.25,16.248474,ENROUTE,MQNA,RAMP1,15.996613,LOAD,TMKH,AIR,C-17,C17-XDAT001,STRATEGIC,"","",false,false,C17-XDAT001-D0012R0001S02,16.342224,false,false,false,81.7269,0.3002214,0.09375,0.09375,0,0,0,,"","",0
MAIN,16.25,16.248474,ENROUTE,MQNA,RAMP1,15.996612,LOAD,TMKH,AIR,C-17,C17-DKFX014,STRATEGIC,"","",false,false,C17-DKFX014-D0015R0001S01,16.873474,false,false,false,81.7269,0.1814371,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,16.25,16.248474,ENROUTE,MQNA,RAMP1,15.996612,LOAD,TMKH,AIR,C-17,C17-DKFX015,STRATEGIC,"","",false,false,C17-DKFX015-D0015R0001S01,16.873474,false,false,false,81.7269,0.1814371,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,16.3,16.279724,ENROUTE,MQNA,RAMP1,16.027863,LOAD,TMKH,AIR,C-17,C17-XDAT002,STRATEGIC,"","",false,false,C17-XDAT002-D0015R0001S01,16.373474,false,false,false,81.7269,0.3002214,0.09375,0.09375,0,0,0,,"","",0
MAIN,16.4,16.365793,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,16.125196,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0013R0002S01,16.428293,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.4,16.365793,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,16.125196,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT003,STRATEGIC,"","",false,false,KC10-XDAT003-D0013R0002S01,16.428293,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.45,16.403114,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,16.162518,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT001,STRATEGIC,"","",false,false,KC10-XDAT001-D0010R0002S02,16.465614,false,false,false,84.675,0.008546814,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.45,16.426414,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,16.185974,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT005,STRATEGIC,"","",false,false,KC10-XDAT005-D0014R0002S01,17.051414,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,16.45,16.426414,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,16.185974,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT006,STRATEGIC,"","",false,false,KC10-XDAT006-D0014R0002S01,17.051414,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,16.45,16.426414,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,16.185974,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT007,STRATEGIC,"","",false,false,KC10-XDAT007-D0014R0001S01,17.051414,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,16.45,16.429464,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,16.248474,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT009,STRATEGIC,"","",false,false,KC10-XDAT009-D0015R0001S01,17.054464,false,false,true,84.675,0.07067202,0.625,0.125,0,0.5,0,,"","",0
MAIN,16.5,16.452501,ENROUTE,TYFR,RAMP1,16.279724,ENROUTE,MQNA,AIR,C-17,C17-PQWY001,STRATEGIC,"","",false,false,C17-PQWY001-D0012R0001S02,17.077501,false,false,false,86.1,0.033694252,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,16.5,16.488914,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,16.248474,ENROUTE,MQNA,AIR,KC-10,KC10-XDAT008,STRATEGIC,"","",false,false,KC10-XDAT008-D0014R0001S01,17.113914,false,false,false,84.675,0.045174956,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,16.55,16.515001,ENROUTE,TYFR,RAMP1,16.342224,ENROUTE,MQNA,AIR,C-17,C17-XDAT001,STRATEGIC,"","",false,false,C17-XDAT001-D0012R0001S02,17.140001,false,false,false,86.1,0.033694252,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,16.55,16.546251,ENROUTE,TYFR,RAMP1,16.373474,ENROUTE,MQNA,AIR,C-17,C17-XDAT002,STRATEGIC,"","",false,false,C17-XDAT002-D0015R0001S01,17.171251,false,false,false,86.1,0.033694252,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,16.6,16.549654,ENROUTE,MQNA,RAMP1,16.329935,UNLOAD,FUQN,AIR,C-17,C17-DKFX001,STRATEGIC,"","",false,false,C17-DKFX001-D0014R0003S01,17.174654,false,false,false,86.1,0.3323635,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,16.6,16.577164,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,16.336567,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT004,STRATEGIC,"","",false,false,KC10-XDAT004-D0013R0002S01,16.639664,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.65,16.601582,ENROUTE,MQNA,RAMP1,16.381863,UNLOAD,FUQN,AIR,C-17,C17-DKFX002,STRATEGIC,"","",false,false,C17-DKFX002-D0014R0002S01,17.226582,false,false,false,86.1,0.3323635,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,16.65,16.629507,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,16.428293,HOME,XDAT,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0016R0003S01,16.837841,false,false,true,84.675,0.35086954,0.20833397,0.20833333,0,0,0,,"","",0
MAIN,16.75,16.724394,ENROUTE,CWKW,RAMP1,16.26228,LOAD,TMKH,AIR,B-747P,B747-400-XDAT002,STRATEGIC,"","",false,false,B747-400-XDAT002-D0015R0002S01,17.349394,true,false,false,105.358505,0.08997008,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,16.8,16.791199,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,16.307114,ENROUTE,TYFR,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0013R0002S01,16.853699,true,false,false,100.01619,0.067997664,0.0625,0.0625,0,0,0,,"","",0
MAIN,16.85,16.840878,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,16.639664,HOME,XDAT,AIR,KC-10,KC10-XDAT004,STRATEGIC,"","",false,false,KC10-XDAT004-D0016R0003S01,17.766005,false,false,true,84.675,0.35086954,0.925127,0.20833333,0.30012703,0.4166667,0,,"","",0
MAIN,16.9,16.873474,ENROUTE,MQNA,RAMP1,16.621613,LOAD,TMKH,AIR,C-17,C17-XDAT010,STRATEGIC,"","",false,false,C17-XDAT010-D0015R0001S01,16.967224,false,false,false,81.7269,0.3002214,0.09375,0.09375,0,0,0,,"","",0
MAIN,16.9,16.893866,ENROUTE,PTFL,MC GUIRE AFB -PTFL-MAP-PARKING,16.837841,LOAD,TMKH,AIR,KC-10,KC10-XDAT002,STRATEGIC,"","",false,false,KC10-XDAT002-D0016R0003S01,17.518866,false,false,true,84.675,0.086512506,0.625,0.0625,0,0.5625,0,,"","",0
MAIN,16.95,16.9472,ENROUTE,MQNA,RAMP1,16.69534,LOAD,TMKH,AIR,C-17,C17-XDAT011,STRATEGIC,"","",false,false,C17-XDAT011-D0015R0001S01,17.04095,false,false,false,81.7269,0.3002214,0.09375,0.09375,0,0,0,,"","",0
MAIN,17.1,17.065458,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,16.873474,ENROUTE,MQNA,AIR,C-17,C17-DKFX014,STRATEGIC,"","",false,false,C17-DKFX014-D0015R0001S01,17.159208,false,false,false,86.1,0.36009836,0.09375,0.09375,0,0,0,,"","",0
MAIN,17.1,17.065458,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,16.873474,ENROUTE,MQNA,AIR,C-17,C17-DKFX015,STRATEGIC,"","",false,false,C17-DKFX015-D0015R0001S01,17.159208,false,false,false,86.1,0.36009836,0.09375,0.09375,0,0,0,,"","",0
MAIN,17.1,17.09006,ENROUTE,MQNA,RAMP1,16.838198,LOAD,TMKH,AIR,C-17,C17-XDAT003,STRATEGIC,"","",false,false,C17-XDAT003-D0016R0001S01,17.18381,false,false,false,81.7269,0.3002214,0.09375,0.09375,0,0,0,,"","",0
MAIN,17.1,17.090723,ENROUTE,MQNA,RAMP1,16.838861,LOAD,TMKH,AIR,C-17,C17-PQWY002,STRATEGIC,"","",false,false,C17-PQWY002-D0016R0001S01,17.184473,false,false,false,81.7269,0.3002214,0.09375,0.09375,0,0,0,,"","",0
MAIN,17.1,17.098593,LOAD,BPWZ,BIGGS AAF -BPWZ-MAP-PARKING,17,HOME,XDAT,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0017R0003S01,17.223593,true,false,false,121.6,0.45349124,0.125,0.125,0,0,0,,"","",0
MAIN,17.15,17.140001,ENROUTE,TYFR,RAMP1,16.967224,ENROUTE,MQNA,AIR,C-17,C17-XDAT010,STRATEGIC,"","",false,false,C17-XDAT010-D0015R0001S01,17.765001,false,false,false,86.1,0.033694252,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,17.2,17.189186,LOAD,LEXG,HUNTER AAF -LEXG-MAP-PARKING,17,HOME,XDAT,AIR,B-747P,B747-400-XDAT003,STRATEGIC,"","",false,false,B747-400-XDAT003-D0017R0001S01,17.314186,true,false,false,121.6,0.3628981,0.125,0.125,0,0,0,,"","",0
MAIN,17.2,17.19194,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.077501,ENROUTE,TYFR,AIR,C-17,C17-PQWY001,STRATEGIC,"","",false,false,C17-PQWY001-D0012R0001S02,17.28569,false,false,false,86.1,0.43764466,0.09375,0.09375,0,0,0,,"","",0
MAIN,17.25,17.213861,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,17,HOME,PQWY,AIR,C-17,C17-PQWY003,STRATEGIC,"","",false,false,C17-PQWY003-D0017R0001S01,17.838861,false,false,false,86.1,0.33822203,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,17.25,17.213198,LOAD,TMKH,POPE AFB -TMKH-MAP-PARKING,17,HOME,XDAT,AIR,C-17,C17-XDAT004,STRATEGIC,"","",false,false,C17-XDAT004-D0017R0001S01,17.838198,false,false,false,86.1,0.33888638,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,17.25,17.213728,ENROUTE,TYFR,RAMP1,17.04095,ENROUTE,MQNA,AIR,C-17,C17-XDAT011,STRATEGIC,"","",false,false,C17-XDAT011-D0015R0001S01,17.838728,false,false,false,86.1,0.033694252,0.625,0.09375,0,0.53125,0,,"","",0
MAIN,17.3,17.25444,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.140001,ENROUTE,TYFR,AIR,C-17,C17-XDAT001,STRATEGIC,"","",false,false,C17-XDAT001-D0012R0001S02,17.34819,false,false,false,86.1,0.43764466,0.09375,0.09375,0,0,0,,"","",0
MAIN,17.3,17.25995,ENROUTE,MQNA,RAMP1,17.054464,UNLOAD,FUQN,AIR,KC-10,KC10-XDAT009,STRATEGIC,"","",false,false,KC10-XDAT009-D0015R0001S01,17.32245,false,false,false,84.675,0.34659773,0.0625,0.0625,0,0,0,,"","",0
MAIN,17.3,17.285294,LOAD,TDHV,C SPRINGS-PETERSN -TDHV-JAP-PARKING,17.223593,LOAD,BPWZ,AIR,B-747P,B747-400-XDAT001,STRATEGIC,"","",false,false,B747-400-XDAT001-D0017R0003S01,17.910294,true,false,false,121.6,0.26678973,0.625,0.125,0,0.5,0,,"","",0
MAIN,17.3,17.28569,UNLOAD,FUQN,THYNA-EL MAOU -FUQN-IAP-parking,17.171251,ENROUTE,TYFR,AIR,C-17,C17-XDAT002,STRATEGIC,"","",false,false,C17-XDAT002-D0015R0001S01,17.37944,false,false,false,86.1,0.43764466,0.09375,0.09375,0,0,0,,"","",0
MAIN,17.3,17.292011,HOME,XDAT,TRAVIS AFB -XDAT-MAP-PARKING,17.051414,ENROUTE,PTFL,AIR,KC-10,KC10-XDAT005,STRATEGIC,"","",false,false,KC10-XDAT005-D0014R0002S01,17.354511,false,false,false,84.675,0.31148726,0.0625,0.0625,0,0,0,,"","",0
