Model,FedTime,MissionId,UID,Stons,Pax,Length,Width,Height,X,Y,Hazmat,CompartmentName,LegId,SeatCode
MAIN,8.4,KC10-XDAT004-D0007R0001S01,1:0000002.PLT33_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,3,
MAIN,8.4,KC10-XDAT004-D0007R0001S01,1:0000002.PLT34_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,3,
MAIN,8.4,KC10-XDAT004-D0007R0001S01,1:0000002.PLT35_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,3,
MAIN,8.4,KC10-XDAT004-D0007R0001S01,1:0000002.PLT36_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,3,
MAIN,8.4,KC10-XDAT004-D0007R0001S01,1:0000002.PLT37_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,3,
MAIN,8.4,KC10-XDAT004-D0007R0001S01,1:0000002.PLT38_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,3,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT39_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT40_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT41_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT42_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT43_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT44_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT45_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT46_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT47_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT48_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT49_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT50_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT51_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT52_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT53_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT54_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT55_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT56_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT57_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT58_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT59_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT005-D0008R0001S01,1:0000002.PLT60_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT61_1,1,0,108,88,60,526,108,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT62_1,1,0,108,88,60,640,14,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT63_1,1,0,108,88,60,526,14,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT64_1,1,0,108,88,60,412,14,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT65_1,1,0,108,88,60,640,108,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT66_1,1,0,108,88,60,298,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT67_1,1,0,108,88,60,412,108,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT68_1,1,0,108,88,60,754,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT69_1,1,0,108,88,60,298,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT70_1,1,0,108,88,60,868,14,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT71_1,1,0,108,88,60,754,109,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT72_1,1,0,108,88,60,184,15,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT73_1,1,0,108,88,60,868,108,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT74_1,1,0,108,88,60,70,61,false,AFT/CENTER/LOWER,2,
MAIN,9.1,KC10-XDAT006-D0008R0001S01,1:0000002.PLT75_1,1,0,108,88,60,184,109,false,AFT/CENTER/LOWER,2,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT39_1,1,0,108,88,60,582,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT40_1,1,0,108,88,60,696,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT41_1,1,0,108,88,60,582,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT42_1,1,0,108,88,60,468,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT43_1,1,0,108,88,60,696,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT44_1,1,0,108,88,60,354,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT45_1,1,0,108,88,60,468,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT46_1,1,0,108,88,60,810,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT47_1,1,0,108,88,60,354,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT48_1,1,0,108,88,60,924,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT49_1,1,0,108,88,60,810,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT50_1,1,0,108,88,60,240,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT51_1,1,0,108,88,60,924,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT52_1,1,0,108,88,60,126,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT53_1,1,0,108,88,60,240,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT54_1,1,0,108,88,60,1038,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT55_1,1,0,108,88,60,126,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT56_1,1,0,108,88,60,1152,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT57_1,1,0,108,88,60,1038,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT58_1,1,0,108,88,60,12,14,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT59_1,1,0,108,88,60,1152,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT005-D0008R0001S01,1:0000002.PLT60_1,1,0,108,88,60,12,108,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT61_1,1,0,108,88,60,526,108,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT62_1,1,0,108,88,60,640,14,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT63_1,1,0,108,88,60,526,14,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT64_1,1,0,108,88,60,412,14,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT65_1,1,0,108,88,60,640,108,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT66_1,1,0,108,88,60,298,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT67_1,1,0,108,88,60,412,108,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT68_1,1,0,108,88,60,754,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT69_1,1,0,108,88,60,298,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT70_1,1,0,108,88,60,868,14,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT71_1,1,0,108,88,60,754,109,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT72_1,1,0,108,88,60,184,15,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT73_1,1,0,108,88,60,868,108,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT74_1,1,0,108,88,60,70,61,false,AFT/CENTER/LOWER,3,
MAIN,9.3,KC10-XDAT006-D0008R0001S01,1:0000002.PLT75_1,1,0,108,88,60,184,109,false,AFT/CENTER/LOWER,3,
MAIN,10.4,B747-400-XDAT001-D0010R0001S01,1:5BCAA.PAX_1,1.8000001,12,0,0,0,0,0,false,FORE/CENTER/LOWER,2,PAX
MAIN,10.85,KC10-XDAT001-D0010R0002S01,1:5BCAA.J3B0001_1,0.5,0,108,88,60,495,61,false,AFT/CENTER/LOWER,2,
MAIN,11.4,B747-400-XDAT001-D0010R0001S01,1:5BCAA.PAX_1,1.8000001,12,0,0,0,0,0,false,FORE/CENTER/LOWER,3,PAX
MAIN,11.4,B747-400-XDAT001-D0010R0001S01,1:0YBBP.PAX_1,14.1,94,0,0,0,0,0,false,FORE/CENTER/LOWER,3,PAX
MAIN,11.5,B747-400-XDAT001-D0010R0001S01,1:0YBBP.PAX_1,14.1,94,0,0,0,0,0,false,FORE/CENTER/LOWER,4,PAX
MAIN,11.7,KC10-XDAT001-D0010R0002S01,1:5BCAA.J3B0001_1,0.5,0,108,88,60,495,61,false,AFT/CENTER/LOWER,3,
MAIN,11.95,KC10-XDAT001-D0010R0002S01,1:5BCAA.J3B0001_1,0.5,0,108,88,60,495,61,false,AFT/CENTER/LOWER,4,
MAIN,12.4,C17-DKFX001-D0012R0002S01,1:00FH.PAX_1,4.2000003,28,0,0,0,0,0,false,FORE/CENTER/LOWER,2,PAX
MAIN,12.4,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_2,5,0,238,92,78,500,13,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_3,5,0,238,92,78,744,14,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_4,5,0,238,92,78,500,111,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_5,5,0,238,92,78,256,112,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_6,5,0,238,92,78,744,112,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_7,5,0,238,92,78,12,13,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_8,5,0,238,92,78,256,14,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_9,5,0,238,92,78,12,111,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX002-D0012R0001S01,1:00FH.PAX_1,4.2000003,28,0,0,0,0,0,false,FORE/CENTER/LOWER,2,PAX
MAIN,12.4,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_10,5,0,238,92,78,500,13,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_11,5,0,238,92,78,744,14,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_12,5,0,238,92,78,500,111,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_13,5,0,238,92,78,256,112,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_14,5,0,238,92,78,744,112,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_15,5,0,238,92,78,12,13,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_16,5,0,238,92,78,256,14,false,AFT/CENTER/LOWER,2,
MAIN,12.4,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_17,5,0,238,92,78,12,111,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-XDAT001-D0012R0001S01,1:00FH.PAX_1,4.2000003,28,0,0,0,0,0,false,FORE/CENTER/LOWER,2,PAX
MAIN,13.1,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_18,5,0,238,92,78,500,13,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_19,5,0,238,92,78,744,14,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_20,5,0,238,92,78,500,111,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_21,5,0,238,92,78,256,112,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_22,5,0,238,92,78,744,112,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_23,5,0,238,92,78,12,13,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_24,5,0,238,92,78,256,14,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_25,5,0,238,92,78,12,111,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-PQWY001-D0012R0001S01,1:00FH.PAX_1,4.2000003,28,0,0,0,0,0,false,FORE/CENTER/LOWER,2,PAX
MAIN,13.1,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_26,5,0,238,92,78,500,14,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_27,5,0,238,92,78,744,14,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_28,5,0,238,92,78,500,112,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_29,5,0,238,92,78,12,110,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_30,5,0,238,92,78,744,112,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_31,5,0,238,92,78,256,112,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-PQWY001-D0012R0001S01,1:00FH.A2D0002_1,4.800003,0,238,92,78,12,12,false,AFT/CENTER/LOWER,2,
MAIN,13.1,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_1,5,0,238,92,78,256,14,false,AFT/CENTER/LOWER,2,
MAIN,13.2,C17-DKFX001-D0012R0002S01,1:00FH.PAX_1,4.2000003,28,0,0,0,0,0,false,FORE/CENTER/LOWER,3,PAX
MAIN,13.2,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_2,5,0,238,92,78,500,13,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_3,5,0,238,92,78,744,14,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_4,5,0,238,92,78,500,111,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_5,5,0,238,92,78,256,112,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_6,5,0,238,92,78,744,112,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_7,5,0,238,92,78,12,13,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_8,5,0,238,92,78,256,14,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX001-D0012R0002S01,1:00FH.A2D0001_9,5,0,238,92,78,12,111,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX002-D0012R0001S01,1:00FH.PAX_1,4.2000003,28,0,0,0,0,0,false,FORE/CENTER/LOWER,3,PAX
MAIN,13.2,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_10,5,0,238,92,78,500,13,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_11,5,0,238,92,78,744,14,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_12,5,0,238,92,78,500,111,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_13,5,0,238,92,78,256,112,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_14,5,0,238,92,78,744,112,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_15,5,0,238,92,78,12,13,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_16,5,0,238,92,78,256,14,false,AFT/CENTER/LOWER,3,
MAIN,13.2,C17-DKFX002-D0012R0001S01,1:00FH.A2D0001_17,5,0,238,92,78,12,111,false,AFT/CENTER/LOWER,3,
MAIN,13.3,B747-400-XDAT002-D0012R0001S01,1:00FH.PAX_1,53.250004,355,0,0,0,0,0,false,FORE/CENTER/LOWER,2,PAX
MAIN,13.4,C17-XDAT001-D0012R0001S01,1:00FH.PAX_1,4.2000003,28,0,0,0,0,0,false,FORE/CENTER/LOWER,3,PAX
MAIN,13.4,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_18,5,0,238,92,78,500,13,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_19,5,0,238,92,78,744,14,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_20,5,0,238,92,78,500,111,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_21,5,0,238,92,78,256,112,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_22,5,0,238,92,78,744,112,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_23,5,0,238,92,78,12,13,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_24,5,0,238,92,78,256,14,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-XDAT001-D0012R0001S01,1:00FH.A2D0001_25,5,0,238,92,78,12,111,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-PQWY001-D0012R0001S01,1:00FH.PAX_1,4.2000003,28,0,0,0,0,0,false,FORE/CENTER/LOWER,3,PAX
MAIN,13.4,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_26,5,0,238,92,78,500,14,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_27,5,0,238,92,78,744,14,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_28,5,0,238,92,78,500,112,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_29,5,0,238,92,78,12,110,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_30,5,0,238,92,78,744,112,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_31,5,0,238,92,78,256,112,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-PQWY001-D0012R0001S01,1:00FH.A2D0002_1,4.800003,0,238,92,78,12,12,false,AFT/CENTER/LOWER,3,
MAIN,13.4,C17-PQWY001-D0012R0001S01,1:00FH.A2D0001_1,5,0,238,92,78,256,14,false,AFT/CENTER/LOWER,3,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.A2D0001_1,4.4,0,253,92,78,531,26,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.A2D0001_2,4.4,0,253,92,78,790,23,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.A2D0001_3,4.4,0,253,92,78,272,96,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.A2D0001_4,4.4,0,253,92,78,13,24,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J3C0001_1,0.2,0,52,11,48,531,124,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_1,1,0,54,52,48,790,121,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_2,1,0,54,52,48,272,38,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_3,1,0,54,52,48,1048,30,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_4,1,0,54,52,48,13,122,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_5,1,0,54,52,48,589,124,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_6,1,0,52,54,48,531,141,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_7,1,0,54,52,48,850,121,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_8,1,0,54,52,48,332,38,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_9,1,0,54,52,48,1108,30,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_10,1,0,54,52,48,1048,88,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_11,1,0,54,52,48,73,122,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_12,1,0,54,52,48,649,124,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_13,1,0,54,52,48,910,121,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0001_14,1,0,54,52,48,392,38,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FE.J7C0002_1,0.6999998,0,54,52,48,1168,30,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FG.A3D0001_1,0.8,0,145,52,48,1108,88,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FG.A3D0002_1,0.7,0,145,52,48,1048,146,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FG.J3C0001_1,0.9,0,52,50,48,133,122,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FG.J3C0001_2,0.9,0,52,50,48,709,124,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FG.J3C0001_3,0.9,0,52,50,48,970,121,false,AFT/CENTER/LOWER,2,
MAIN,13.5,KC10-XDAT004-D0013R0002S01,1:00FG.J3C0001_4,0.9,0,52,50,48,452,40,false,AFT/CENTER/LOWER,2,
