StartName,StartGeo,EndName,EndGeo,Time
MOREHEAD CITY,QTUP,OGDEN HINCKLEY,SGPA,4.3
MOREHEAD CITY,QTUP,OGDEN ORD PLANT,SGPN,4.3
MOREHEAD CITY,QTUP,OGDEN,SGQM,4.3
MOREHEAD CITY,QTUP,SHERMAN AAF,SHA5,2.3
MOREHEAD CITY,QTUP,SHARPE AAF,SHAR,5.4
MOREHEAD CITY,QTUP,OKLAHOMA CITY,SHCZ,2.6
MOREHEAD CITY,QTUP,OKLAHOMA CITY 02,SHDD,2.6
MOREHEAD CITY,QTUP,OKLAHOMA CITY,SHDT,2.6
MOREHEAD CITY,QTUP,OKLAHOMA CITY,SHDV,2.6
MOREHEAD CITY,QTUP,OKMULGEE,SHFM,2.4
MOREHEAD CITY,QTUP,OLATHE,SHMZ,2.3
MOREHEAD CITY,QTUP,HARRISBURG INTL,SHYQ,0.8
MOREHEAD CITY,QTUP,OMAHA,SJRF,2.5
MOREHEAD CITY,QTUP,OMAHA,SJRM,2.5
MOREHEAD CITY,QTUP,ONALASKA,SJZQ,2.2
MOREHEAD CITY,QTUP,ONSLOW BAY,SKHU,0.1
MOREHEAD CITY,QTUP,ONTARIO INTL,SKKA,5.1
MOREHEAD CITY,QTUP,OPELIKA,SKNU,1.1
MOREHEAD CITY,QTUP,ORANGE,SKXJ,1.2
MOREHEAD CITY,QTUP,ORANGEBURG,SLFU,1.0
MOREHEAD CITY,QTUP,ORLANDO,SLWA,1.1
MOREHEAD CITY,QTUP,ORLANDO,SLWB,1.1
MOREHEAD CITY,QTUP,OSHKOSH,SNKA,2.1
MOREHEAD CITY,QTUP,CAPE COD CGAS,SPBN,1.3
MOREHEAD CITY,QTUP,PAINE,STDF,5.4
MOREHEAD CITY,QTUP,PALM BEACH INTL,STXG,1.3
MOREHEAD CITY,QTUP,PALM BEACH,STYW,1.3
MOREHEAD CITY,QTUP,PANAMA CITY,SVDZ,1.3
MOREHEAD CITY,QTUP,PAPAGO,SVNY,4.4
MOREHEAD CITY,QTUP,PARIS,SWBM,2.4
MOREHEAD CITY,QTUP,PARKERSBURG,SWHZ,0.9
MOREHEAD CITY,QTUP,PARMA,SWMT,1.2
MOREHEAD CITY,QTUP,PASADENA,SWUM,5.1
MOREHEAD CITY,QTUP,PASCAGOULA,SWYM,1.6
MOREHEAD CITY,QTUP,PASCO,SWZZ,5.1
MOREHEAD CITY,QTUP,PATRICK AFB,SXHT,1.1
MOREHEAD CITY,QTUP,PATUXENT RIVER NA,SYCM,0.5
MOREHEAD CITY,QTUP,PORTSMOUTH INTL A,SZDT,1.4
MOREHEAD CITY,QTUP,CALVERTON EXECUTI,SZTN,1.0
MOREHEAD CITY,QTUP,PENSACOLA NAVY,TABN,1.5
MOREHEAD CITY,QTUP,PENSACOLA,TAXT,1.5
MOREHEAD CITY,QTUP,PENSACOLA NAS CHE,TAXU,1.5
MOREHEAD CITY,QTUP,PENSACOLA,TAXW,1.5
MOREHEAD CITY,QTUP,PENTAGON,TAYZ,0.6
MOREHEAD CITY,QTUP,PEORIA,TBBT,1.8
MOREHEAD CITY,QTUP,PERRINE,TCEF,1.4
MOREHEAD CITY,QTUP,PERRYSBURG,TCKF,1.3
MOREHEAD CITY,QTUP,PETERBOROUGH,TDEE,1.4
MOREHEAD CITY,QTUP,PETERSBURG,TDHU,0.4
MOREHEAD CITY,QTUP,CITY OF COLORADO,TDHV,3.4
MOREHEAD CITY,QTUP,PETERSON AFB,TDKA,3.4
MOREHEAD CITY,QTUP,PETERSON,TDKF,2.5
MOREHEAD CITY,QTUP,PETERSON,TDKP,2.5
MOREHEAD CITY,QTUP,PHILADELPHIA 04,TDWK,0.8
MOREHEAD CITY,QTUP,PHILADELPHIA,TDXA,0.8
MOREHEAD CITY,QTUP,PHILADELPHIA INTL,TDXG,0.8
MOREHEAD CITY,QTUP,PHILADELPHIA,TDXQ,0.8
MOREHEAD CITY,QTUP,PHILADELPHIA DPSC,TDXT,0.8
MOREHEAD CITY,QTUP,PHILADELPHIA NAV,TEBQ,0.8
MOREHEAD CITY,QTUP,DMA DPO PHILADEL,TECV,0.8
MOREHEAD CITY,QTUP,PHOENIX,TEWJ,4.4
MOREHEAD CITY,QTUP,PICO RIVERA,TFHD,5.1
MOREHEAD CITY,QTUP,PIERRE RGNL,TFMT,3.1
MOREHEAD CITY,QTUP,PINE BLUFF,TGAQ,1.9
MOREHEAD CITY,QTUP,PINE BLUFF ARSNL,TGAW,1.9
MOREHEAD CITY,QTUP,PITTSBURGH,THGC,0.9
MOREHEAD CITY,QTUP,PITTSFIELD,THJC,1.2
MOREHEAD CITY,QTUP,PLAINVILLE,THSW,1.1
MOREHEAD CITY,QTUP,PLAQUEMINE,THVB,2.0
MOREHEAD CITY,QTUP,PLATTSBURGH INTL,THWA,1.5
MOREHEAD CITY,QTUP,PLATTSBURGH,THXR,1.6
MOREHEAD CITY,QTUP,POCAHONTAS,TJYZ,2.4
MOREHEAD CITY,QTUP,POINT LOMA,TKVP,5.1
MOREHEAD CITY,QTUP,POINT MUGU NAS,TKXA,5.2
MOREHEAD CITY,QTUP,POINT MUGU,TKXB,5.2
MOREHEAD CITY,QTUP,POINT PLEASANT,TLAC,0.9
MOREHEAD CITY,QTUP,POMONA,TLSH,5.1
MOREHEAD CITY,QTUP,POPE AAF,TMKH,0.3
MOREHEAD CITY,QTUP,POPE,TMKL,0.3
MOREHEAD CITY,QTUP,POPLAR BLUFF,TMYB,1.7
MOREHEAD CITY,QTUP,PORT CLINTON,TNQV,1.3
MOREHEAD CITY,QTUP,PORT EVERGLADES,TNVX,1.4
MOREHEAD CITY,QTUP,PORT HUENEME,TNZP,5.2
MOREHEAD CITY,QTUP,PORT HUENEME  CBC,TNZQ,5.2
MOREHEAD CITY,QTUP,PORT HUENEME,TNZV,5.2
MOREHEAD CITY,QTUP,PORT HUENEME NCBC,TNZY,5.2
MOREHEAD CITY,QTUP,TOPEKA,TPAR,2.4
MOREHEAD CITY,QTUP,PORT TAMPA,TPRZ,1.3
MOREHEAD CITY,QTUP,PORT TOWNSEND,TPSL,5.5
MOREHEAD CITY,QTUP,PORTLAND,TQGJ,1.5
MOREHEAD CITY,QTUP,PORTLAND ANG,TQJF,5.5
MOREHEAD CITY,QTUP,PORTLAND,TQJG,5.5
MOREHEAD CITY,QTUP,PORTLAND,TQJX,5.5
MOREHEAD CITY,QTUP,PORTLAND INTL,TQKD,5.5
MOREHEAD CITY,QTUP,PORTLAND,TQKG,5.5
MOREHEAD CITY,QTUP,PORTSMOUTH,TQQL,1.4
MOREHEAD CITY,QTUP,PORTSMOUTH,TQRU,1.4
MOREHEAD CITY,QTUP,PORTSMOUTH NAVY,TQTV,0.3
MOREHEAD CITY,QTUP,PORTSMOUTH,TQUD,0.3
MOREHEAD CITY,QTUP,PORTSMOUTH,TQUH,0.3
MOREHEAD CITY,QTUP,PORTSMOUTH,TQUK,0.3
MOREHEAD CITY,QTUP,PRAIRIE DU CHIEN,TSDG,2.1
MOREHEAD CITY,QTUP,PRATTVILLE,TSKU,1.3
MOREHEAD CITY,QTUP,PRESIDIO OF SFRAN,TSRD,5.5
MOREHEAD CITY,QTUP,PROVIDENCE,TTWX,1.2
MOREHEAD CITY,QTUP,PROVIDENCE,TTWZ,1.2
MOREHEAD CITY,QTUP,PUGET SOUND,TUJL,5.5
MOREHEAD CITY,QTUP,QUANTICO BASE  CA,TVYC,0.6
MOREHEAD CITY,QTUP,QUANTICO,TVYX,0.6
MOREHEAD CITY,QTUP,QUANTICO,TVYY,0.6
MOREHEAD CITY,QTUP,TWENTYNINE PALMS,TWAC,4.9
MOREHEAD CITY,QTUP,QUINCY,TWEG,1.3
MOREHEAD CITY,QTUP,QUINCY,TWEH,1.3
MOREHEAD CITY,QTUP,QUONSET STATE,TWLR,1.2
MOREHEAD CITY,QTUP,RADFORD ARSENAL,TWUT,0.6
MOREHEAD CITY,QTUP,RAEFORD,TWVH,0.3
MOREHEAD CITY,QTUP,RAINELLE,TWWH,0.7
MOREHEAD CITY,QTUP,RALEIGH,TWZR,0.3
MOREHEAD CITY,QTUP,RALEIGH DURHAM IN,TXCE,0.3
MOREHEAD CITY,QTUP,JBSA RANDOLPH AFB,TYMX,2.9
MOREHEAD CITY,QTUP,RAPID CITY,TZHY,3.4
MOREHEAD CITY,QTUP,RAVENNA AMMO PLNT,TZRL,1.2
MOREHEAD CITY,QTUP,READING,UABS,0.9
MOREHEAD CITY,QTUP,READING RGNL CARL,UABY,0.9
MOREHEAD CITY,QTUP,RED BANK,UAKE,0.9
MOREHEAD CITY,QTUP,RED RIVER DEPOT,UAUU,2.2
MOREHEAD CITY,QTUP,RED RIVER DEPOT,UAUW,2.2
MOREHEAD CITY,QTUP,REDSTONE AAF,UBHP,1.2
MOREHEAD CITY,QTUP,REDSTONE ARSENAL,UBHS,1.2
MOREHEAD CITY,QTUP,REESE AIRPARK,UBNS,3.2
MOREHEAD CITY,QTUP,REISTERSTOWN,UCMH,0.7
MOREHEAD CITY,QTUP,RENO,UCTE,5.2
MOREHEAD CITY,QTUP,RENO TAHOE INTL,UCTL,5.2
MOREHEAD CITY,QTUP,KANSAS CITY SOUTH,UEBL,2.2
MOREHEAD CITY,QTUP,RICHARDS GEBAUR,UEBP,2.2
MOREHEAD CITY,QTUP,RICHMOND,UEND,5.5
MOREHEAD CITY,QTUP,RICHMOND,UEXL,0.4
MOREHEAD CITY,QTUP,RICHMOND,UEXP,0.4
MOREHEAD CITY,QTUP,RICHMOND QM DEPOT,UFCS,0.4
MOREHEAD CITY,QTUP,RICHMOND DEF SUP,UFCV,0.4
MOREHEAD CITY,QTUP,RICHMOND,UFD1,0.4
MOREHEAD CITY,QTUP,RILEY,UFSC,2.5
MOREHEAD CITY,QTUP,RAY S MILLER AAF,UGCF,2.6
MOREHEAD CITY,QTUP,RIPLEY,UGCS,1.6
MOREHEAD CITY,QTUP,ROANOKE,UHBY,0.6
MOREHEAD CITY,QTUP,ROANOKE REGIONAL,UHCE,0.6
MOREHEAD CITY,QTUP,ROBERT GRAY AAF,UHGN,2.7
MOREHEAD CITY,QTUP,ROBINS AFB,UHHZ,0.9
MOREHEAD CITY,QTUP,ROBINS,UHJK,0.9
MOREHEAD CITY,QTUP,ROCHESTER,UJBZ,1.3
MOREHEAD CITY,QTUP,ROCK ISLAND ARS,UJHQ,1.9
MOREHEAD CITY,QTUP,ROCK ISLAND,UJJA,1.9
MOREHEAD CITY,QTUP,ROCK ISLAND,UJJB,1.9
MOREHEAD CITY,QTUP,ROCK SPRINGS,UJKH,4.0
MOREHEAD CITY,QTUP,ROCKVILLE,UKAP,0.7
MOREHEAD CITY,QTUP,ROCKY MOUNT,UKDP,0.2
MOREHEAD CITY,QTUP,ROLLA,UKUV,1.9
MOREHEAD CITY,QTUP,ROME,ULAB,1.0
MOREHEAD CITY,QTUP,ROMNEY,ULFR,0.7
MOREHEAD CITY,QTUP,RONKONKOMA,ULKB,1.0
MOREHEAD CITY,QTUP,ROSECRANS MEM,ULYB,2.3
MOREHEAD CITY,QTUP,ROSEMONT,UMEL,1.7
MOREHEAD CITY,QTUP,ROSEVILLE,UMHK,5.4
MOREHEAD CITY,QTUP,ROSEVILLE,UMHZ,2.5
MOREHEAD CITY,QTUP,ROSLYN,UMLH,1.0
MOREHEAD CITY,QTUP,ROSWELL,UMVV,3.5
MOREHEAD CITY,QTUP,ROWLEY,UNFA,1.4
MOREHEAD CITY,QTUP,RUSSELL GARDENS,UNUW,1.0
MOREHEAD CITY,QTUP,RUSTON,UPBB,2.0
MOREHEAD CITY,QTUP,SACRAMENTO DEPOT,UPWJ,5.4
MOREHEAD CITY,QTUP,SACRAMENTO,UPWV,5.4
MOREHEAD CITY,QTUP,SAGINAW,UQJP,1.6
MOREHEAD CITY,QTUP,SALEM,URPB,5.5
MOREHEAD CITY,QTUP,SALINA,URTH,2.6
MOREHEAD CITY,QTUP,SALISBURY,URWP,0.6
MOREHEAD CITY,QTUP,SALT LAKE CITY,USDV,4.3
MOREHEAD CITY,QTUP,SALT LAKE CITY IN,USEB,4.3
MOREHEAD CITY,QTUP,SALUDA,USGB,0.6
MOREHEAD CITY,QTUP,SAN ANTONIO,USQL,2.9
MOREHEAD CITY,QTUP,SAN ANTONIO INTL,USQP,2.9
MOREHEAD CITY,QTUP,SAN ANTONIO,USQX,2.9
MOREHEAD CITY,QTUP,SAN BERNARDINO,USTE,5.0
MOREHEAD CITY,QTUP,SAN BERNARDINO,USTK,5.0
MOREHEAD CITY,QTUP,SAN BRUNO,USUJ,5.5
MOREHEAD CITY,QTUP,SAN BRUNO,USUL,5.5
MOREHEAD CITY,QTUP,SAN CLEMENTE,USXL,5.1
MOREHEAD CITY,QTUP,SAN DIEGO,USZD,5.0
MOREHEAD CITY,QTUP,SAN DIEGO,USZE,5.0
MOREHEAD CITY,QTUP,SAN DIEGO,USZF,5.0
MOREHEAD CITY,QTUP,SAN DIEGO,USZV,5.0
MOREHEAD CITY,QTUP,SAN DIEGO,UTAC,5.0
MOREHEAD CITY,QTUP,SAN DIEGO NAVY,UTAD,5.0
MOREHEAD CITY,QTUP,SAN DIEGO FLETRAC,UTAR,5.1
MOREHEAD CITY,QTUP,SAN DIEGO  NSC,UTAV,5.0
MOREHEAD CITY,QTUP,SAN DIEGO GEN DY,UTBL,5.0
MOREHEAD CITY,QTUP,SAN DIEGO NAVSTA,UTBR,5.0
MOREHEAD CITY,QTUP,SAN DIEGO NAVSUB,UTBS,5.1
MOREHEAD CITY,QTUP,SAN DIEGO NAVAL,UTCS,5.1
MOREHEAD CITY,QTUP,SAN FRANCISCO,UTKS,5.5
MOREHEAD CITY,QTUP,SAN FRANCISCO INT,UTKY,5.5
MOREHEAD CITY,QTUP,SAN FRANCISCO,UTLN,5.5
MOREHEAD CITY,QTUP,SAN FRANCISCO,UTLS,5.5
MOREHEAD CITY,QTUP,SAN FRANCISCO,UTLY,5.5
MOREHEAD CITY,QTUP,SAN JOSE,UTRY,5.5
MOREHEAD CITY,QTUP,NORMAN Y MINETA S,UTSE,5.5
MOREHEAD CITY,QTUP,SAN JOSE,UTUL,5.5
MOREHEAD CITY,QTUP,SAN LUIS OBISPO,UTZU,5.4
MOREHEAD CITY,QTUP,SAN PEDRO,UULX,5.1
MOREHEAD CITY,QTUP,SAN RAFAEL,UUPL,5.5
MOREHEAD CITY,QTUP,SANTA ANA,UWCY,5.1
MOREHEAD CITY,QTUP,COSTA MESA,UWDE,5.1
MOREHEAD CITY,QTUP,TUSTIN MCAF,UWDG,5.1
MOREHEAD CITY,QTUP,SANTA BARBARA,UWES,5.3
MOREHEAD CITY,QTUP,SANTA CLARA,UWGE,5.5
MOREHEAD CITY,QTUP,SANTA FE,UWLL,3.6
MOREHEAD CITY,QTUP,SAULT ST MARIE,UZLZ,2.0
MOREHEAD CITY,QTUP,SAVANNA DEPOT,UZVD,1.9
MOREHEAD CITY,QTUP,SAVANNAH,UZXF,0.7
MOREHEAD CITY,QTUP,SAVANNAH,UZXJ,0.7
MOREHEAD CITY,QTUP,SAVANNAH,UZXM,0.7
MOREHEAD CITY,QTUP,HUNTER 02,UZYJ,0.7
MOREHEAD CITY,QTUP,SCHENECTADY CO,VBDZ,1.3
MOREHEAD CITY,QTUP,SCOTT AFB MIDAMER,VDYD,1.7
MOREHEAD CITY,QTUP,SEAL BEACH    NWS,VFHU,5.1
MOREHEAD CITY,QTUP,SEAL BEACH,VFHY,5.1
MOREHEAD CITY,QTUP,SEAL BEACH NWS,VFHZ,5.1
MOREHEAD CITY,QTUP,SEATTLE,VFTA,5.4
MOREHEAD CITY,QTUP,SEATTLE,VFTE,5.4
MOREHEAD CITY,QTUP,SEATTLE AIR NAT G,VFUL,5.4
MOREHEAD CITY,QTUP,SEATTLE,VFVD,5.4
MOREHEAD CITY,QTUP,SEATTLE,VFVN,5.4
MOREHEAD CITY,QTUP,SEATTLE NAVY PRT,VFXM,5.4
MOREHEAD CITY,QTUP,SEATTLE TACOMA IN,VFZM,5.4
MOREHEAD CITY,QTUP,SELFRIDGE ANGB,VGLZ,1.4
MOREHEAD CITY,QTUP,SENECA ARMY DEPOT,VHAV,1.2
MOREHEAD CITY,QTUP,SENECA ARMY DEPOT,VHAW,1.2
MOREHEAD CITY,QTUP,SEPULVEDA,VHRJ,5.2
MOREHEAD CITY,QTUP,SEYMOUR JOHNSON A,VKAG,0.2
MOREHEAD CITY,QTUP,SHAFTER,VKSB,5.2
MOREHEAD CITY,QTUP,SHARPE ARMY DEPOT,VLLM,5.4
MOREHEAD CITY,QTUP,SHAW AFB,VLSB,0.5
MOREHEAD CITY,QTUP,SHEFFIELD,VMLV,1.3
MOREHEAD CITY,QTUP,SHEPPARD AFB WICH,VNVP,2.7
MOREHEAD CITY,QTUP,SHREVEPORT,VQHP,2.2
MOREHEAD CITY,QTUP,SHREVEPORT,VQHV,2.2
MOREHEAD CITY,QTUP,SIERRA DEPOT,VRES,5.2
MOREHEAD CITY,QTUP,SILVER CITY,VRVB,4.0
MOREHEAD CITY,QTUP,SIMMONS AAF,VSFP,0.3
MOREHEAD CITY,QTUP,SIOUX CITY,VSRP,2.6
MOREHEAD CITY,QTUP,SIOUX GATEWAY COL,VSSB,2.6
MOREHEAD CITY,QTUP,SIOUX FALLS,VSTN,2.7
MOREHEAD CITY,QTUP,SIOUX FALLS,VSTP,2.7
MOREHEAD CITY,QTUP,PHOENIX SKY HARBO,VTNB,4.4
MOREHEAD CITY,QTUP,SMYRNA,VUGV,1.2
MOREHEAD CITY,QTUP,SNELLING,VUKL,2.4
MOREHEAD CITY,QTUP,SO BEND,VURP,1.5
MOREHEAD CITY,QTUP,SO NORFOLK,VVMD,0.3
MOREHEAD CITY,QTUP,SO PORTLAND,VVRK,1.5
MOREHEAD CITY,QTUP,S ST PAUL,VVYR,2.4
MOREHEAD CITY,QTUP,ST LOUIS,VVYX,1.7
MOREHEAD CITY,QTUP,SO WEYMOUTH,VWCR,1.3
MOREHEAD CITY,QTUP,SOMERVILLE,VXBD,1.3
MOREHEAD CITY,QTUP,SOUTH WEYMOUTH NA,VXTM,1.3
MOREHEAD CITY,QTUP,S WEYMOUTH,VXTN,1.3
MOREHEAD CITY,QTUP,S CHICAGO HTS,VXWQ,1.7
MOREHEAD CITY,QTUP,SOUTHFIELD,VXXK,1.4
MOREHEAD CITY,QTUP,HOUSTON GULF,VYFJ,2.5
MOREHEAD CITY,QTUP,SPARTA,VYNX,2.2
MOREHEAD CITY,QTUP,SPARTANBURG,VYRR,0.7
MOREHEAD CITY,QTUP,SPEARFISH,VYTD,3.5
MOREHEAD CITY,QTUP,SPIRIT OF ST LOUI,VZAS,1.8
MOREHEAD CITY,QTUP,SPOKANE ANG,VZBT,5.0
MOREHEAD CITY,QTUP,SPOKANE,VZCD,4.9
MOREHEAD CITY,QTUP,SPOKANE INTL,VZCR,5.0
MOREHEAD CITY,QTUP,SPOKANE,VZDE,5.0
MOREHEAD CITY,QTUP,SPRINGER,VZQN,3.4
MOREHEAD CITY,QTUP,SPRINGFIELD,VZUR,1.7
MOREHEAD CITY,QTUP,SPRINGFIELD ARMRY,VZWF,1.2
MOREHEAD CITY,QTUP,SPRINGFIELD BRANS,VZXY,2.1
MOREHEAD CITY,QTUP,SPRINGFIELD,VZYD,2.1
MOREHEAD CITY,QTUP,SPRINGFIELD BECKL,WAAR,1.2
MOREHEAD CITY,QTUP,WAUKEGAN RGNL,WAAZ,1.8
MOREHEAD CITY,QTUP,SPRINGFIELD,WADJ,1.5
MOREHEAD CITY,QTUP,ST AUGUSTINE,WAZX,0.9
MOREHEAD CITY,QTUP,ST JOSEPH,WCJX,2.3
MOREHEAD CITY,QTUP,ST LOUIS,WCNN,1.6
MOREHEAD CITY,QTUP,ST LOUIS,WCPR,1.7
MOREHEAD CITY,QTUP,STLOUIS A T A S F,WCPS,1.7
MOREHEAD CITY,QTUP,ST MATTHEWS,WCXE,0.5
MOREHEAD CITY,QTUP,ST PAUL,WDEY,2.4
MOREHEAD CITY,QTUP,LOUISVILLE INTL S,WEAS,1.2
MOREHEAD CITY,QTUP,STANTON,WEPE,5.1
MOREHEAD CITY,QTUP,STAPLETON INTL,WERS,3.5
MOREHEAD CITY,QTUP,STATE COLLEGE,WFGE,0.9
MOREHEAD CITY,QTUP,WHIDBEY ISLAND,WHAF,5.6
MOREHEAD CITY,QTUP,WHIDBEY ISL NAS,WHAH,5.5
MOREHEAD CITY,QTUP,STEWART INTL,WHAY,1.1
MOREHEAD CITY,QTUP,WITHAM FLD,WJAE,1.2
MOREHEAD CITY,QTUP,STOCKTON,WJAP,5.4
MOREHEAD CITY,QTUP,STRATFORD,WJUP,1.1
MOREHEAD CITY,QTUP,STUTTGART,WKJP,1.8
MOREHEAD CITY,QTUP,FRANCIS S GABRESK,WKVB,1.0
MOREHEAD CITY,QTUP,SUMTER,WMDB,0.5
MOREHEAD CITY,QTUP,SOUTHPORT MILITAR,WMPT,0.2
MOREHEAD CITY,QTUP,SUNNYVALE,WMSA,5.5
MOREHEAD CITY,QTUP,SUPERIOR,WMWC,2.5
MOREHEAD CITY,QTUP,SUSQUEHANNA OD DP,WMYX,1.1
MOREHEAD CITY,QTUP,SYRACUSE,WPJC,1.3
MOREHEAD CITY,QTUP,TACOMA,WPVJ,5.5
MOREHEAD CITY,QTUP,TACOMA,WPVT,5.5
MOREHEAD CITY,QTUP,TALLAHASSEE,WRDQ,1.2
MOREHEAD CITY,QTUP,TAMPA INTL,WRLK,1.3
MOREHEAD CITY,QTUP,TAMPA,WRLQ,1.2
MOREHEAD CITY,QTUP,TAUNTON,WSPX,1.3
MOREHEAD CITY,QTUP,TAYLOR,WSSB,1.4
MOREHEAD CITY,QTUP,TERRE HAUTE,WTVR,1.5
MOREHEAD CITY,QTUP,TEXARKANA,WUKK,2.2
MOREHEAD CITY,QTUP,TEXAS CITY,WUND,2.5
MOREHEAD CITY,QTUP,THOMASVILLE,WVQD,1.1
MOREHEAD CITY,QTUP,TIFTON,WWSD,1.0
MOREHEAD CITY,QTUP,TINKER AFB,WWYK,2.6
MOREHEAD CITY,QTUP,TITUSVILLE,WXPV,1.0
MOREHEAD CITY,QTUP,TOBYHANNA DEPOT,WXVE,1.0
MOREHEAD CITY,QTUP,TOBYHANNA,WXVK,1.0
MOREHEAD CITY,QTUP,TOLEDO,WYPX,1.3
MOREHEAD CITY,QTUP,TOLEDO EXPRESS,WYTD,1.3
MOREHEAD CITY,QTUP,TOMAH,WYYD,2.1
MOREHEAD CITY,QTUP,TOOELE ARMY DEPOT,XABS,4.3
MOREHEAD CITY,QTUP,TOOELE ARMY DEPOT,XABT,4.3
MOREHEAD CITY,QTUP,TOOELE,XABX,4.3
MOREHEAD CITY,QTUP,TOPEKA,XAHR,2.4
MOREHEAD CITY,QTUP,TOPSHAM,XATX,1.6
MOREHEAD CITY,QTUP,TOPSHAM,XAUD,1.6
MOREHEAD CITY,QTUP,TORRINGTON,XBPC,3.4
MOREHEAD CITY,QTUP,TOWSON,XCFY,0.7
MOREHEAD CITY,QTUP,TRACY,XCQM,5.4
MOREHEAD CITY,QTUP,TRACY MUNI,XCQN,5.4
MOREHEAD CITY,QTUP,TRACY DLA DISTRIB,XCYE,5.4
MOREHEAD CITY,QTUP,TRAVIS AFB,XDAT,5.5
MOREHEAD CITY,QTUP,TRAVIS,XDMT,5.5
MOREHEAD CITY,QTUP,SAVANNAH HILTON H,XDQU,0.7
MOREHEAD CITY,QTUP,TREASURE IS   NST,XDSV,5.5
MOREHEAD CITY,QTUP,TRENTON,XEBA,0.9
MOREHEAD CITY,QTUP,TROY,XFUA,1.2
MOREHEAD CITY,QTUP,TROY,XGBX,0.8
MOREHEAD CITY,QTUP,DANE CO RGNL,XGFG,2.0
MOREHEAD CITY,QTUP,TUCSON,XHDU,4.3
MOREHEAD CITY,QTUP,TUCSON,XHDV,4.3
MOREHEAD CITY,QTUP,TUCSON INTL,XHEA,4.3
MOREHEAD CITY,QTUP,TULLAHOMA,XHWN,1.2
MOREHEAD CITY,QTUP,TULSA,XHZA,2.4
MOREHEAD CITY,QTUP,TULSA INTL,XHZG,2.4
MOREHEAD CITY,QTUP,TWENTYNINE PALMS,XKZA,4.9
MOREHEAD CITY,QTUP,TWENTY NINE PALMS,XKZB,4.9
MOREHEAD CITY,QTUP,TWIN CITIES,XLEW,2.5
MOREHEAD CITY,QTUP,TWENTYNINE PALMS,XLFR,4.9
MOREHEAD CITY,QTUP,TYLER,XLSN,2.4
MOREHEAD CITY,QTUP,TYNDALL AFB,XLWU,1.3
MOREHEAD CITY,QTUP,UNION CITY,XNSM,1.5
MOREHEAD CITY,QTUP,URBANA,XQKZ,1.6
MOREHEAD CITY,QTUP,USAF ACADEMY,XQPZ,3.4
MOREHEAD CITY,QTUP,VALLEJO SHYD,XSHL,5.5
MOREHEAD CITY,QTUP,VALLEJO,XSHO,5.5
MOREHEAD CITY,QTUP,VAN NUYS,XTBT,5.2
MOREHEAD CITY,QTUP,VANCE AFB,XTLF,2.6
MOREHEAD CITY,QTUP,VANCOUVER,XUDN,5.5
MOREHEAD CITY,QTUP,VANCOUVER,XUDT,5.5
MOREHEAD CITY,QTUP,VANCOUVER BRKS,XUEX,5.5
MOREHEAD CITY,QTUP,VANDENBERG AFB,XUMU,5.4
MOREHEAD CITY,QTUP,VICKSBURG,XXDC,1.8
MOREHEAD CITY,QTUP,VIENNA,XYBW,1.1
MOREHEAD CITY,QTUP,VINT HILL FARM,XZPR,0.6
MOREHEAD CITY,QTUP,VOLK FLD,YAQF,2.1
MOREHEAD CITY,QTUP,W BEND,YBKR,1.9
MOREHEAD CITY,QTUP,W PALM BEACH,YDBR,1.3
MOREHEAD CITY,QTUP,W TRENTON,YEAF,0.9
MOREHEAD CITY,QTUP,WACO RGNL,YEQW,2.6
MOREHEAD CITY,QTUP,WORCHESTER 01,YHAJ,1.2
MOREHEAD CITY,QTUP,WALBRIDGE,YJQA,1.2
MOREHEAD CITY,QTUP,WALTER REED AMC,YJQF,0.6
MOREHEAD CITY,QTUP,WARNER ROBINS,YKLF,0.9
MOREHEAD CITY,QTUP,WARREN,YKRS,1.2
MOREHEAD CITY,QTUP,WARRENSVILLE HGTS,YKVG,1.2
MOREHEAD CITY,QTUP,WARWICK,YLDM,1.2
MOREHEAD CITY,QTUP,WASHINGTON,YLHU,0.6
MOREHEAD CITY,QTUP,WASHINGTON,YLJF,0.6
MOREHEAD CITY,QTUP,WASHINGTON 01,YLLM,0.6
MOREHEAD CITY,QTUP,WASHINGTON 02,YLLN,0.6
MOREHEAD CITY,QTUP,WASHINGTON DC,YLMY,0.6
MOREHEAD CITY,QTUP,WASHINGTON TEMP 8,YLQG,0.6
MOREHEAD CITY,QTUP,WASHINGTON NS,YLQH,0.6
MOREHEAD CITY,QTUP,WASHINGTON,YLZT,2.0
MOREHEAD CITY,QTUP,WASHINGTON,YMAG,2.6
MOREHEAD CITY,QTUP,WASHINGTON,YMBF,0.1
MOREHEAD CITY,QTUP,WASHINGTON,YMFW,0.6
MOREHEAD CITY,QTUP,RONALD REAGAN WAS,YMGC,0.6
MOREHEAD CITY,QTUP,WATERBURY,YMSM,1.1
MOREHEAD CITY,QTUP,WATERLOO,YMXT,2.2
MOREHEAD CITY,QTUP,WATERLOO RGNL,YMXZ,2.2
MOREHEAD CITY,QTUP,WATERTOWN,YNEF,2.8
MOREHEAD CITY,QTUP,WATERVILLE,YNJF,1.7
MOREHEAD CITY,QTUP,WAUKEGAN,YNWK,1.8
MOREHEAD CITY,QTUP,WAUSAU,YPAZ,2.2
MOREHEAD CITY,QTUP,WAVERLY,YPEA,1.4
MOREHEAD CITY,QTUP,WEBBERS FALLS OK,YQPQ,2.3
